country	tibet	31.129337	88.671049
country	antarctica	-69.6354154	0.0
region	antarctica	-69.6354154	0.0
country	namibia	-22.967062	18.4929993
country	democraticrepublicofcongo	-4.0335162	21.7500603
country	greenland	71.7069	42.6043
